1739676116176, ETHUSDT,2042187550,2687.11,11.888,1739676116149,False
1739676116224, SOLUSDT,860372993,193.01,155.0,1739676116152,False
1739676116255, BTCUSDT,2574670014,97381.4,0.165,1739676116212,False
1739676116365, BTCUSDT,2574670040,97387.8,0.364,1739676116301,False
1739676116477, ETHUSDT,2042187567,2687.36,6.771,1739676116474,False
1739676116618, BTCUSDT,2574670051,97389.4,0.251,1739676116492,False
1739676117036, BTCUSDT,2574670054,97389.3,0.512,1739676117032,True
1739676117036, BTCUSDT,2574670059,97389.4,0.805,1739676117032,False
1739676117036, BTCUSDT,2574670061,97389.4,0.161,1739676117032,False
1739676117036, BTCUSDT,2574670062,97389.3,0.39,1739676117032,True
1739676117036, BTCUSDT,2574670063,97389.4,0.2,1739676117032,False
1739676117036, BTCUSDT,2574670064,97389.3,0.22,1739676117032,True
1739676117042, DOGEUSDT,854756474,0.26919,77817.0,1739676117035,True
1739676117342, DOGEUSDT,854756489,0.26907,71838.0,1739676117339,True
1739676117501, BTCUSDT,2574670068,97389.4,0.5,1739676117394,False
1739676117604, BTCUSDT,2574670071,97389.3,0.59,1739676117579,True
1739676117670, DOGEUSDT,854756492,0.26908,65174.0,1739676117582,True
1739676117755, BTCUSDT,2574670072,97389.4,0.5,1739676117600,False
1739676117964, DOGEUSDT,854756497,0.26909,65083.0,1739676117959,False
1739676118028, SOLUSDT,860373005,192.97,202.0,1739676118023,True
1739676118028, SOLUSDT,860373006,192.96,98.0,1739676118023,True
1739676118028, SOLUSDT,860373008,192.96,152.0,1739676118023,True
1739676118028, SOLUSDT,860373009,192.95,243.0,1739676118024,True
1739676118028, SOLUSDT,860373011,192.95,339.0,1739676118024,True
1739676118028, SOLUSDT,860373013,192.95,99.0,1739676118024,True
1739676118029, SOLUSDT,860373020,192.94,226.0,1739676118024,True
1739676118029, SOLUSDT,860373024,192.94,374.0,1739676118024,True
1739676118029, SOLUSDT,860373025,192.93,707.0,1739676118024,True
1739676118033, BTCUSDT,2574670073,97389.3,0.311,1739676117879,True
1739676118534, BTCUSDT,2574670074,97389.3,1.866,1739676118382,True
1739676119347, BTCUSDT,2574670078,97389.3,0.464,1739676119270,True
1739676121783, ETHUSDT,2042187593,2687.41,34.503,1739676121629,True
1739676122512, ETHUSDT,2042187598,2687.41,11.0,1739676122401,True
1739676122923, BTCUSDT,2574670084,97389.4,1.057,1739676122853,False
1739676123768, BTCUSDT,2574670089,97389.3,0.16,1739676123613,True
1739676124346, BTCUSDT,2574670091,97389.3,0.157,1739676124191,True
1739676127045, ETHUSDT,2042187612,2687.42,16.719,1739676127040,False
1739676127045, ETHUSDT,2042187628,2687.63,17.634,1739676127040,False
1739676127045, ETHUSDT,2042187632,2687.67,6.734,1739676127040,False
1739676127045, ETHUSDT,2042187635,2687.7,13.604,1739676127040,False
1739676127045, ETHUSDT,2042187636,2687.71,18.214,1739676127040,False
1739676127045, ETHUSDT,2042187638,2687.73,6.367,1739676127040,False
1739676127045, ETHUSDT,2042187640,2687.75,16.822,1739676127040,False
1739676127045, ETHUSDT,2042187641,2687.76,20.608,1739676127040,False
1739676127045, ETHUSDT,2042187644,2687.79,12.608,1739676127041,False
1739676127045, ETHUSDT,2042187647,2687.82,21.221,1739676127041,False
1739676127045, ETHUSDT,2042187649,2687.84,11.954,1739676127041,False
1739676127045, ETHUSDT,2042187650,2687.85,22.106,1739676127041,False
1739676127046, ETHUSDT,2042187653,2687.88,20.483,1739676127041,False
1739676127046, ETHUSDT,2042187654,2687.9,8.536,1739676127041,False
1739676127046, ETHUSDT,2042187657,2687.93,12.008,1739676127041,False
1739676127046, ETHUSDT,2042187659,2687.95,21.703,1739676127041,False
1739676127046, ETHUSDT,2042187660,2687.96,11.321,1739676127041,False
1739676127055, ETHUSDT,2042187661,2687.97,9.666,1739676127041,False
1739676127786, BTCUSDT,2574670104,97389.4,1.38,1739676127782,False
1739676127787, BTCUSDT,2574670107,97389.7,0.858,1739676127782,False
1739676127836, ETHUSDT,2042187683,2688.0,15.071,1739676127790,False
1739676127900, SOLUSDT,860373047,193.0,163.0,1739676127883,False
1739676127925, BTCUSDT,2574670135,97399.3,0.314,1739676127864,False
1739676128433, ETHUSDT,2042187689,2688.03,9.294,1739676128279,True
1739676128590, BTCUSDT,2574670140,97399.9,1.878,1739676128585,False
1739676128682, SOLUSDT,860373051,193.02,265.0,1739676128678,False
1739676128833, SOLUSDT,860373052,193.03,343.0,1739676128678,False
1739676130389, ETHUSDT,2042187708,2687.72,6.409,1739676130378,True
1739676130827, BTCUSDT,2574670152,97401.7,3.0,1739676130673,True
1739676131893, ETHUSDT,2042187717,2687.65,11.105,1739676131738,False
1739676138754, SOLUSDT,860373065,193.01,464.0,1739676138599,True
1739676139663, SOLUSDT,860373066,193.01,94.0,1739676139660,False
1739676139741, ETHUSDT,2042187736,2687.65,10.702,1739676139610,False
1739676139814, SOLUSDT,860373067,193.02,186.0,1739676139661,False
1739676141190, BTCUSDT,2574670171,97401.8,1.971,1739676141187,False
1739676141192, BTCUSDT,2574670172,97401.9,0.244,1739676141187,False
1739676141220, BTCUSDT,2574670195,97408.9,0.295,1739676141192,False
1739676141300, SOLUSDT,860373068,193.03,688.0,1739676141191,False
1739676142812, ETHUSDT,2042187763,2687.97,73.247,1739676142806,False
1739676143341, SOLUSDT,860373080,193.1,111.0,1739676143184,False
1739676143484, ETHUSDT,2042187780,2688.21,36.672,1739676143453,True
1739676143500, ETHUSDT,2042187790,2688.03,16.502,1739676143483,True
1739676143506, ETHUSDT,2042187793,2688.0,7.529,1739676143497,True
1739676146747, SOLUSDT,860373085,193.09,131.0,1739676146592,True
1739676146808, BTCUSDT,2574670221,97414.8,0.307,1739676146653,True
1739676147489, ETHUSDT,2042187815,2687.66,10.11,1739676147334,False
1739676150783, BTCUSDT,2574670227,97414.8,0.227,1739676150629,True
1739676151815, BTCUSDT,2574670228,97414.8,2.83,1739676151811,True
1739676151816, BTCUSDT,2574670234,97411.5,0.235,1739676151812,True
1739676151816, BTCUSDT,2574670235,97411.4,0.4,1739676151812,True
1739676152012, ETHUSDT,2042187856,2687.23,9.188,1739676152009,True
1739676153272, SOLUSDT,860373096,193.03,89.0,1739676153117,False
1739676155258, SOLUSDT,860373099,193.02,92.0,1739676155105,True
1739676156494, ETHUSDT,2042187869,2687.21,13.327,1739676156488,False
1739676158972, BTCUSDT,2574670271,97401.8,0.474,1739676158962,False
1739676159000, ETHUSDT,2042187893,2687.66,144.585,1739676158940,False
1739676159001, ETHUSDT,2042187906,2687.89,10.747,1739676158997,False
1739676159008, DOGEUSDT,854756680,0.26953,70523.0,1739676159004,False
1739676159012, DOGEUSDT,854756681,0.26954,217458.0,1739676159004,False
1739676159260, BTCUSDT,2574670295,97411.7,0.417,1739676159256,False
1739676164678, ETHUSDT,2042187943,2688.21,19.8,1739676164629,True
1739676165779, WIFUSDT,299875553,0.6864,43184.1,1739676165774,True
1739676165779, WIFUSDT,299875554,0.6863,25592.0,1739676165774,True
1739676169134, ETHUSDT,2042187950,2688.22,21.091,1739676169130,False
1739676169988, SOLUSDT,860373118,193.08,352.0,1739676169984,True
1739676170139, SOLUSDT,860373119,193.07,177.0,1739676169984,True
1739676170977, BTCUSDT,2574670313,97414.9,0.461,1739676170823,False
1739676172594, ETHUSDT,2042187973,2688.45,12.971,1739676172441,True
1739676179983, SOLUSDT,860373137,193.08,100.0,1739676179827,False
1739676186128, WIFUSDT,299875618,0.686,63986.8,1739676186119,False
1739676188248, BTCUSDT,2574670332,97414.8,0.177,1739676188096,True
1739676188757, SOLUSDT,860373146,193.07,100.0,1739676188602,True
1739676192374, SOLUSDT,860373154,193.08,83.0,1739676192219,False
1739676199227, BTCUSDT,2574670353,97414.9,0.312,1739676199073,False
1739676204275, SOLUSDT,860373171,193.06,178.0,1739676204120,True
1739676209727, DOGEUSDT,854756801,0.26954,65609.0,1739676209718,False
1739676211965, DOGEUSDT,854756810,0.26954,71374.0,1739676211962,True
1739676211965, DOGEUSDT,854756811,0.26953,55843.0,1739676211962,True
1739676211965, DOGEUSDT,854756812,0.26952,74874.0,1739676211962,True
1739676211966, DOGEUSDT,854756813,0.26951,130846.0,1739676211962,True
1739676211969, DOGEUSDT,854756814,0.2695,128459.0,1739676211962,True
1739676211970, DOGEUSDT,854756815,0.26949,95405.0,1739676211965,True
1739676211971, DOGEUSDT,854756816,0.26948,82180.0,1739676211966,True
1739676211973, DOGEUSDT,854756817,0.26947,241868.0,1739676211966,True
1739676211973, DOGEUSDT,854756818,0.26946,75002.0,1739676211967,True
1739676211974, DOGEUSDT,854756819,0.26945,78434.0,1739676211967,True
1739676211977, DOGEUSDT,854756821,0.26943,96587.0,1739676211968,True
1739676211998, DOGEUSDT,854756830,0.26942,79177.0,1739676211976,True
1739676214875, ETHUSDT,2042188080,2688.46,71.958,1739676214842,False
1739676215182, WIFUSDT,299875700,0.687,26597.9,1739676215177,True
1739676217348, BTCUSDT,2574670383,97414.9,3.996,1739676217344,False
1739676217348, BTCUSDT,2574670386,97415.2,0.327,1739676217344,False
1739676217349, BTCUSDT,2574670402,97419.5,0.821,1739676217344,False
1739676217349, BTCUSDT,2574670405,97419.8,1.358,1739676217344,False
1739676217349, BTCUSDT,2574670409,97420.3,0.771,1739676217344,False
1739676217349, BTCUSDT,2574670420,97422.1,1.017,1739676217344,False
1739676217349, BTCUSDT,2574670423,97422.6,0.154,1739676217344,False
1739676217349, BTCUSDT,2574670424,97422.7,0.744,1739676217344,False
1739676217349, BTCUSDT,2574670430,97423.5,0.154,1739676217344,False
1739676217349, BTCUSDT,2574670434,97423.9,0.154,1739676217344,False
1739676217349, BTCUSDT,2574670436,97424.4,0.154,1739676217344,False
1739676217349, BTCUSDT,2574670438,97424.6,2.033,1739676217344,False
1739676217349, BTCUSDT,2574670440,97424.8,0.502,1739676217344,False
1739676217349, BTCUSDT,2574670441,97424.9,0.156,1739676217344,False
1739676217349, BTCUSDT,2574670444,97425.4,0.164,1739676217344,False
1739676217349, BTCUSDT,2574670447,97425.9,0.154,1739676217344,False
1739676217349, BTCUSDT,2574670449,97426.4,0.276,1739676217344,False
1739676217349, BTCUSDT,2574670451,97426.6,1.462,1739676217344,False
1739676217349, BTCUSDT,2574670456,97427.2,0.205,1739676217344,False
